index,course,req_type,requisite, object_tree, json_tree
939,"CHEE561",1,"Prerequisite: CHEE 315 or permission of the instructor", "["CHEE 315"]", "{"prerequisites": "CHEE 315"}"
940,"CHEE563",1,"Prerequisites: CHEE 314 or MECH 331 or permission of instructor.", "[]", "{}"
941,"CHEE582",1,"Prerequisite: CHEE 314 or equivalent.", "["CHEE 314"]", "{"prerequisites": "CHEE 314"}"
942,"CHEE584",2,"Corequisite: CHEE 315 or MIME 356 or equivalent.", "[]", "{}"
943,"CHEE587",1,"Prerequisites: CHEE 310, CHEE 315, and CHEE 380, or equivalent courses, or instructor permission.", "[]", "{}"
944,"CHEE592",1,"Prerequisite: CHEE 314 or permission of instructor.", "["CHEE 314"]", "{"prerequisites": "CHEE 314"}"
945,"CHEE593",1,"Prerequisite: CHEE 314 or equivalent.", "["CHEE 314"]", "{"prerequisites": "CHEE 314"}"
946,"CHEE594",1,"Prerequisite: CHEE 315 or equivalent.", "["CHEE 315"]", "{"prerequisites": "CHEE 315"}"
947,"CHEE672",1,"Prerequisite: CHEE 455 ", "["CHEE 455"]", "{"prerequisites": "CHEE 455"}"
948,"CHEE682",2,"Corequisite: CHEE 681", "["CHEE 681"]", "{"corequisites": "CHEE 681"}"
949,"CHEE698N2",1,"Prerequisite: CHEE 698N1", "["CHEE 698N1"]", "{"prerequisites": "CHEE 698N1"}"
950,"CHEE699",1,"Prerequisite: CHEE 698", "["CHEE 698"]", "{"prerequisites": "CHEE 698"}"
951,"CHEE797",1,"Prerequisite: CHEE 796 ", "["CHEE 796"]", "{"prerequisites": "CHEE 796"}"
952,"CHEE798",1,"Prerequisite: CHEE 797", "["CHEE 797"]", "{"prerequisites": "CHEE 797"}"
953,"CHEM110",1,"Prerequisites/corequisites: College level mathematics and physics or permission of instructor; CHEM 120 is not a prerequisite ", "["CHEM 120"]", "{"prerequisites": "CHEM 120"}"
954,"CHEM120",1,"Prerequisites/corequisites: College level mathematics and physics, or permission of instructor: CHEM 110 is not a prerequisite ", "["CHEM 110"]", "{"prerequisites": "CHEM 110"}"
955,"CHEM203",1,"Prerequisites: CHEM 110 and CHEM 120 or equivalent.", "[]", "{}"
956,"CHEM204",1,"Prerequisites: CHEM 110 and CHEM 120 or equivalent and one full course in calculus", "[]", "{}"
957,"CHEM211",1,"Prerequisite: CHEM 110 or equivalent.", "["CHEM 110"]", "{"prerequisites": "CHEM 110"}"
958,"CHEM211",2,"Corequisite: CHEM 120 or equivalent.", "["CHEM 120"]", "{"corequisites": "CHEM 120"}"
959,"CHEM212",1,"Prerequisite: CHEM 110 or equivalent.", "["CHEM 110"]", "{"prerequisites": "CHEM 110"}"
960,"CHEM212",2,"Corequisite: CHEM 120 or equivalent.", "["CHEM 120"]", "{"corequisites": "CHEM 120"}"
961,"CHEM213",1,"Prerequisites: CHEM 110, CHEM 120 or equivalent, PHYS 102 or PHYS 142, or permission of the instructor.", "[]", "{}"
962,"CHEM213",2,"Corequisite(s): MATH 222", "["MATH 222"]", "{"corequisites": "MATH 222"}"
963,"CHEM214",1,"Prerequisites: CHEM 204 or CHEM 223/CHEM 243.", "[]", "{}"
964,"CHEM219",1,"Prerequisites: CHEM 110 and CHEM 120, and one of MATH 139 or MATH 140 or MATH 150, or a CEGEP DEC in Science, or permission of instructor.", "[]", "{}"
965,"CHEM222",1,"Prerequisite: CHEM 212 or equivalent.", "["CHEM 212"]", "{"prerequisites": "CHEM 212"}"
966,"CHEM234",1,"Prerequisite: CHEM 212 or equivalent ", "["CHEM 212"]", "{"prerequisites": "CHEM 212"}"
967,"CHEM244",1,"Prerequisite: CHEM 234 or equivalent ", "["CHEM 234"]", "{"prerequisites": "CHEM 234"}"
968,"CHEM253",1,"Prerequisite: CHEM 110, CHEM 120 or equivalent.", "[]", "{}"
969,"CHEM253",2,"Corequisite: CHEM 204 or permission of instructor.", "["CHEM 204"]", "{"corequisites": "CHEM 204"}"
970,"CHEM267",1,"Prerequisite(s): CHEM 110 and CHEM 120, or equivalent", "[]", "{}"
971,"CHEM273",1,"Prerequisites: CHEM 213 and MATH 222", "[]", "{}"
972,"CHEM281",1,"Prerequisites: CHEM 110 and CHEM 120 or equivalent.", "[]", "{}"
973,"CHEM287",1,"Prerequisites: CHEM 110 and CHEM 120, or CHEM 115, or equivalent.", "[]", "{}"
974,"CHEM287",2,"Corequisite: Students in CHEM 287 are required to take the laboratory, CHEM 297, either simultaneously with CHEM 287 or in the term following CHEM 287.", "[]", "{}"
975,"CHEM297",1,"Prerequisites: CHEM 110 and CHEM 120, or CHEM 115, or equivalent.", "[]", "{}"
976,"CHEM302",1,"Prerequisites: CHEM 222, or permission of the instructor.", "["CHEM 222"]", "{"prerequisites": "CHEM 222"}"
977,"CHEM332",1,"Prerequisite(s): CHEM 222 and CHEM 273.", "[]", "{}"
978,"CHEM332",2,"Corequisite(s): CHEM 302", "["CHEM 302"]", "{"corequisites": "CHEM 302"}"
979,"CHEM334",1,"Prerequisites: CHEM 110/CHEM 120 and PHYS101/PHYS 102 or PHYS 131/PHYS 142, or CEGEP Physics and Chemistry, or equivalent. Prerequisite or Corequisite: one of CHEM 203, CHEM 204, CHEM 213 and CHEM 273, or equivalent; or one of PHYS 230 and PHYS 232, or equivalent; or permission of the instructor.", "[]", "{}"
980,"CHEM345",1,"Prerequisites: CHEM 213 and CHEM 273, and PHYS 142, or permission of instructor.", "[]", "{}"
981,"CHEM355",1,"Prerequisite: CHEM 345, PHYS 242, or permission of instructor", "[]", "{}"
982,"CHEM362",1,"Prerequisite or corequisite: CHEM 302. Not open to Honours or Majors in Chemistry ", "["CHEM 302"]", "{"prerequisites": "CHEM 302"}"
983,"CHEM365",1,"Prerequisite: CHEM 345 ", "["CHEM 345"]", "{"prerequisites": "CHEM 345"}"
984,"CHEM367",1,"Prerequisite(s): CHEM 267.", "["CHEM 267"]", "{"prerequisites": "CHEM 267"}"
985,"CHEM377",1,"Prerequisite: CHEM 367", "["CHEM 367"]", "{"prerequisites": "CHEM 367"}"
986,"CHEM381",1,"Prerequisite: CHEM 281.", "["CHEM 281"]", "{"prerequisites": "CHEM 281"}"
987,"CHEM392",1,"Prerequisite/corequisites: CHEM 381 and CHEM 302. Advanced laboratory for Chemistry Honours and Majors students.", "[]", "{}"
988,"CHEM392D1",1,"Prerequisite/corequisites: CHEM 381 and CHEM 302. Advanced laboratory for Chemistry Honours and Majors students.", "[]", "{}"
989,"CHEM392D2",1,"Prerequisite: CHEM 392D1", "["CHEM 392D1"]", "{"prerequisites": "CHEM 392D1"}"
990,"CHEM400",1,"Prerequisites: CHEM 243, CHEM 222, CHEM 287, CHEM 281, plus at least one course in Chemistry at 300 level or higher.", "[]", "{}"
991,"CHEM429",1,"Prerequisites: CHEM 212; CHEM 223 and CHEM 243; or CHEM 213 and CHEM 273; or CHEM 204 or CHEM 203; or permission of instructor", "[]", "{}"
992,"CHEM434",1,"Prerequisites: One of CHEM 203, CHEM 204, or CHEM 223 or equivalent, and one of CHEM 214 or 243 or equivalent, and CHEM 381 or equivalent, or permission of instructor.", "[]", "{}"
993,"CHEM462",1,"Prerequisites: CHEM 302 and CHEM 381", "[]", "{}"
994,"CHEM470D2",1,"Prerequisite: CHEM 470D1", "["CHEM 470D1"]", "{"prerequisites": "CHEM 470D1"}"
995,"CHEM480",1,"Prerequisite: CHEM 396 or CHEM 470. Registration by Departmental permission only.", "[]", "{}"
996,"CHEM480D1",1,"Prerequisite(s): CHEM 396 or CHEM 470. Registration by Departmental permission only.", "[]", "{}"
997,"CHEM480D2",1,"Prerequisite: CHEM 396 or CHEM 470 and CHEM 480D1. Registration by Departmental permission only.", "[]", "{}"
998,"CHEM482",1,"Prerequisite: CHEM 302", "["CHEM 302"]", "{"prerequisites": "CHEM 302"}"
999,"CHEM493",1,"Prerequisite(s): CHEM 273 and CHEM 345 or permission of the instructor.", "[]", "{}"
1000,"CHEM493",2,"Corequisite(s): CHEM 355", "["CHEM 355"]", "{"corequisites": "CHEM 355"}"
1001,"CHEM493D1",1,"Prerequisite(s): CHEM 273 and CHEM 345 or permission of the instructor.", "[]", "{}"
1002,"CHEM493D2",1,"Prerequisite(s): CHEM 493D1.", "["CHEM 493D1"]", "{"prerequisites": "CHEM 493D1"}"
1003,"CHEM502",1,"Prerequisite: CHEM 302", "["CHEM 302"]", "{"prerequisites": "CHEM 302"}"
1004,"CHEM503",1,"Prerequisite(s): CHEM 302 and one of BIOL 200 or CHEM 332, or permission of instructor.", "[]", "{}"
1005,"CHEM505",1,"Prerequisite(s): CHEM 345 or equivalent and CHEM 365 or PHYS 329 or equivalent, and COMP 202 or COMP 208 or equivalent.", "[]", "{}"
1006,"CHEM512",1,"Prerequisites: CHEM 381, CHEM 302, CHEM 243", "[]", "{}"
1007,"CHEM514",1,"Prerequisite: CHEM 203 or CHEM 204 or CHEM 223 and CHEM 243, or permission of instructor.", "[]", "{}"
1008,"CHEM516",1,"Prerequisite(s): CHEM 302 and (CHEM 214 or higher, or CHEM 281), or permission of instructor.", "[]", "{}"
1009,"CHEM519",1,"Prerequisites: CHEM 213, CHEM 273, MATH 222, MATH 315 or equivalents, or permission of the instructor.", "[]", "{}"
1010,"CHEM520",1,"Prerequisites: BIOL 200 and CHEM 345 and CHEM 302, or permission of instructor", "[]", "{}"
1011,"CHEM522",1,"Prerequisite: CHEM 302", "["CHEM 302"]", "{"prerequisites": "CHEM 302"}"
1012,"CHEM531",1,"Prerequisite: CHEM 381 ", "["CHEM 381"]", "{"prerequisites": "CHEM 381"}"
1013,"CHEM532",1,"Prerequisite: CHEM 302", "["CHEM 302"]", "{"prerequisites": "CHEM 302"}"
1014,"CHEM533",1,"Prerequisite: CHEM 355 or permission of instructor.", "["CHEM 355"]", "{"prerequisites": "CHEM 355"}"
1015,"CHEM534",1,"Prerequisites: CHEM 434 or PHYS 334 or permission of instructor", "[]", "{}"
1016,"CHEM534",2,"Corequisites: one of CHEM 345, PHYS 357, or PHYS 346 or permission of instructor", "[]", "{}"
1017,"CHEM540",1,"Prerequisite: CHEM 222 (or equivalent) and BIOL 200 or CHEM 332", "[]", "{}"
1018,"CHEM542",1,"Prerequisites: CHEM 302 CHEM 332 or BIOL 200 BIOL 201 or permission of the instructor.", "[]", "{}"
1019,"CHEM552",1,"Prerequisite: CHEM 302 ", "["CHEM 302"]", "{"prerequisites": "CHEM 302"}"
1020,"CHEM555",1,"Prerequisite: CHEM 355 or equivalent ", "["CHEM 355"]", "{"prerequisites": "CHEM 355"}"
1021,"CHEM556",1,"Prerequisites: CHEM 345 and PHYS 242", "[]", "{}"
1022,"CHEM571",1,"Prerequisite: CHEM 302 or equivalent, or permission of instructor.", "["CHEM 302"]", "{"prerequisites": "CHEM 302"}"
1023,"CHEM572",1,"Prerequisite: CHEM 382 ", "["CHEM 382"]", "{"prerequisites": "CHEM 382"}"
1024,"CHEM574",1,"Prerequisite(s): Prerequisites: CHEM 223 and CHEM 243 or CHEM 213 and CHEM 273, or CHEM 233 (for engineering students only), or permission of the instructor.", "[]", "{}"
1025,"CHEM575",1,"Prerequisites: CHEM 273 and CHEM 223/CHEM 243 (formerly CHEM 213).", "[]", "{}"
1026,"CHEM577",1,"Prerequisite(s): CHEM 243 or CHEM 203/CHEM 204, CHEM 367 and CHEM 377", "[]", "{}"
1027,"CHEM582",1,"Prerequisites: CHEM 222, CHEM 381", "[]", "{}"
1028,"CHEM585",1,"Prerequisites: CHEM 345, MATH 233 and MATH 315, PHYS 241 and PHYS 242. Students who haven't taken CHEM 223 and CHEM 243 must have taken CHEM 273 or permission of instructor.", "[]", "{}"
1029,"CHEM591",1,"Prerequisite: CHEM 381 ", "["CHEM 381"]", "{"prerequisites": "CHEM 381"}"
1030,"CHEM593",1,"Prerequisite: CHEM 345. Recommended: CHEM 365", "[]", "{}"
1031,"CHEM603",1,"Prerequisite(s): CHEM 355 or equivalent, or permission of instructor", "["CHEM 355"]", "{"prerequisites": "CHEM 355"}"
1032,"CHLC401",1,"Prerequisite: CHLC 351", "["CHLC 351"]", "{"prerequisites": "CHLC 351"}"
1033,"CHLC401D1",1,"Prerequisite: CHLC 351", "["CHLC 351"]", "{"prerequisites": "CHLC 351"}"
1034,"CHLC401D2",1,"Prerequisite: CHLC 401D1", "["CHLC 401D1"]", "{"prerequisites": "CHLC 401D1"}"
1035,"CHLC401J1",1,"Prerequisite: CHLC 351", "["CHLC 351"]", "{"prerequisites": "CHLC 351"}"
1036,"CHLC401J2",1,"Prerequisite: CHLC 401J1", "["CHLC 401J1"]", "{"prerequisites": "CHLC 401J1"}"
1037,"CHLC401J3",1,"Prerequisite: CHLC 401J2", "["CHLC 401J2"]", "{"prerequisites": "CHLC 401J2"}"
1038,"CHLC410",2,"Corequisite: CHLC 351.", "["CHLC 351"]", "{"corequisites": "CHLC 351"}"
1039,"CHLC415",2,"Corequisite: CHLC 351.", "["CHLC 351"]", "{"corequisites": "CHLC 351"}"
1040,"CHLC502",2,"Corequisite: CHLC 500.", "["CHLC 500"]", "{"corequisites": "CHLC 500"}"
1041,"CHLC552",2,"Corequisite: CHLC 500", "["CHLC 500"]", "{"corequisites": "CHLC 500"}"
1042,"CHLC580",1,"Prerequisites: CACC 520, CMS2 533, CPL2 532 and (CGM2 510 or CHLC 590 or CORG 556 or CPL2 510 or CORG 553)", "[]", "{}"
1043,"CHLC590",1,"Prerequisite: CHLC 500", "["CHLC 500"]", "{"prerequisites": "CHLC 500"}"
1044,"CHLC590N1",1,"Prerequisite: CHLC 500", "["CHLC 500"]", "{"prerequisites": "CHLC 500"}"
1045,"CHLC590N2",1,"Prerequisite: CHLC 590N1", "["CHLC 590N1"]", "{"prerequisites": "CHLC 590N1"}"
1046,"CIAM520",1,"Prerequisite: CIAM 510", "["CIAM 510"]", "{"prerequisites": "CIAM 510"}"
1047,"CIAM521",1,"Prerequisite: CIAM 510", "["CIAM 510"]", "{"prerequisites": "CIAM 510"}"
1048,"CIAM522",1,"Prerequisite: CIAM 510", "["CIAM 510"]", "{"prerequisites": "CIAM 510"}"
1049,"CIAM523",1,"Prerequisite: CIAM 510", "["CIAM 510"]", "{"prerequisites": "CIAM 510"}"
1050,"CIAM524",1,"Prerequisite: CIAM 510", "["CIAM 510"]", "{"prerequisites": "CIAM 510"}"
1051,"CIAM525",1,"Prerequisite: CIAM 510", "["CIAM 510"]", "{"prerequisites": "CIAM 510"}"
1052,"CIAM526",1,"Prerequisite: CIAM 510", "["CIAM 510"]", "{"prerequisites": "CIAM 510"}"
1053,"CIAM540",1,"Prerequisites: CIAM 510, CIAM 520, CIAM 521, CIAM 522, CIAM 523, CIAM 524, CIAM 525, CIAM 526 AND CPL2 532", "[]", "{}"
1054,"CINC200",1,"Prerequisite(s): CEEN 331, CEEN 332; or a high intermediate level of English on the unit's Entrance Placement Test (EPT); or permission of the Director.", "[]", "{}"
1055,"CIVE202",1,"Prerequisite: CIVE 290 ", "["CIVE 290"]", "{"prerequisites": "CIVE 290"}"
1056,"CIVE206",1,"Prerequisite: CIVE 205.", "["CIVE 205"]", "{"prerequisites": "CIVE 205"}"
1057,"CIVE207",1,"Prerequisites: CIVE 205 (a D grade is acceptable for prerequisite purposes) or MECH 210 (under special circumstances, the Department may permit this course to be taken as a corequisite) or equivalent", "[]", "{}"
1058,"CIVE208",1,"Prerequisite: COMP 208.", "["COMP 208"]", "{"prerequisites": "COMP 208"}"
1059,"CIVE208",2,"Corequisite: MATH 264.", "["MATH 264"]", "{"corequisites": "MATH 264"}"
1060,"CIVE210",1,"Prerequisite: MECH 289 (formerly MECH 290)", "[]", "{}"
1061,"CIVE225",1,"Prerequisite: CIVE 290.", "["CIVE 290"]", "{"prerequisites": "CIVE 290"}"
1062,"CIVE225",2,"Corequisite: MATH 263.", "["MATH 263"]", "{"corequisites": "MATH 263"}"
1063,"CIVE281",2,"Corequisites: MATH 262, MATH 263.", "[]", "{}"
1064,"CIVE302",1,"Prerequisites: MATH 262, COMP 208 (a D grade is acceptable for prerequisite purposes)", "[]", "{}"
1065,"CIVE311",1,"Prerequisite: CIVE 207 ", "["CIVE 207"]", "{"prerequisites": "CIVE 207"}"
1066,"CIVE317",1,"Prerequisites: CIVE 202, CIVE 207 and MECH 289 (formerly MECH 290).", "[]", "{}"
1067,"CIVE318",1,"Prerequisite: CIVE 317 ", "["CIVE 317"]", "{"prerequisites": "CIVE 317"}"
1068,"CIVE319",1,"Prerequisites: CIVE 208 and COMP 208.", "[]", "{}"
1069,"CIVE319",2,"Corequisite: CIVE 302", "["CIVE 302"]", "{"corequisites": "CIVE 302"}"
1070,"CIVE320",1,"Prerequisites: COMP 208, MATH 264.", "[]", "{}"
1071,"CIVE323",1,"Prerequisite: CIVE 302 ", "["CIVE 302"]", "{"prerequisites": "CIVE 302"}"
1072,"CIVE324",1,"Prerequisites: CIVE 208 and FACC 300.", "[]", "{}"
1073,"CIVE327",1,"Prerequisites: CIVE 206, MATH 264.", "[]", "{}"
1074,"CIVE385",1,"Prerequisite: CIVE 284.", "["CIVE 284"]", "{"prerequisites": "CIVE 284"}"
1075,"CIVE385",2,"Corequisite: ARCH 240", "["ARCH 240"]", "{"corequisites": "ARCH 240"}"
1076,"CIVE388",1,"Prerequisite: CIVE 284.", "["CIVE 284"]", "{"prerequisites": "CIVE 284"}"
1077,"CIVE416",1,"Prerequisite: CIVE 311 ", "["CIVE 311"]", "{"prerequisites": "CIVE 311"}"
1078,"CIVE421",1,"Prerequisite: CIVE 327 ", "["CIVE 327"]", "{"prerequisites": "CIVE 327"}"
1079,"CIVE428",1,"Prerequisite: CIVE 327 ", "["CIVE 327"]", "{"prerequisites": "CIVE 327"}"
1080,"CIVE430",1,"Prerequisites: CIVE 225 and CIVE 327 ", "[]", "{}"
1081,"CIVE432",1,"Prerequisite: CCOM 206 or WCOM 206", "[]", "{}"
1082,"CIVE440",1,"Prerequisite: CIVE 319 (a D grade is acceptable for prerequisite purposes) ", "["CIVE 319"]", "{"prerequisites": "CIVE 319"}"
1083,"CIVE446",1,"Prerequisites: CIVE 208 and FACC 300", "[]", "{}"
1084,"CIVE460",1,"Prerequisites: CIVE 206 and CIVE 317 ", "[]", "{}"
1085,"CIVE462",1,"Prerequisite: CIVE 318 ", "["CIVE 318"]", "{"prerequisites": "CIVE 318"}"
1086,"CIVE463",1,"Prerequisite: CIVE 318 ", "["CIVE 318"]", "{"prerequisites": "CIVE 318"}"
1087,"CIVE512",1,"Prerequisite: CIVE 202 ", "["CIVE 202"]", "{"prerequisites": "CIVE 202"}"
1088,"CIVE520",1,"Prerequisites: CIVE 311 and  CIVE 323; Graduate students: Permission of instructor.", "[]", "{}"
1089,"CIVE521",1,"Prerequisite(s): CHEE 315 or CIVE 225 or MIME 356 or equivalent; CHEE 310 or CIVE 430 or CHEM 233 or equivalent; or permission of instructor.", "[]", "{}"
1090,"CIVE527",1,"Prerequisite (Undergraduate): CIVE 202 and CIVE 318", "[]", "{}"
1091,"CIVE540",1,"Prerequisite: CIVE 319 or permission of instructor. ", "["CIVE 319"]", "{"prerequisites": "CIVE 319"}"
1092,"CIVE542",1,"Prerequisite: CIVE 208.", "["CIVE 208"]", "{"prerequisites": "CIVE 208"}"
1093,"CIVE550",1,"Prerequisite (Undergraduate): CIVE 323 or equivalent", "["CIVE 323"]", "{"prerequisites": "CIVE 323"}"
1094,"CIVE555",1,"Prerequisite (Undergraduate): CIVE 302 or permission of instructor", "["CIVE 302"]", "{"prerequisites": "CIVE 302"}"
1095,"CIVE557",1,"Prerequisite: CIVE 225 or permission of the instructor", "["CIVE 225"]", "{"prerequisites": "CIVE 225"}"
1096,"CIVE560",1,"Prerequisite: CIVE 319", "["CIVE 319"]", "{"prerequisites": "CIVE 319"}"
1097,"CIVE572",1,"Prerequisite: CIVE 327 or equivalent ", "["CIVE 327"]", "{"prerequisites": "CIVE 327"}"
1098,"CIVE573",1,"Prerequisites: CIVE 323 and CIVE 327 ", "[]", "{}"
1099,"CIVE574",1,"Prerequisite: CIVE 327 or equivalent. ", "["CIVE 327"]", "{"prerequisites": "CIVE 327"}"
1100,"CIVE577",1,"Prerequisite (Undergraduate): CIVE 428 or permission of the instructor.", "["CIVE 428"]", "{"prerequisites": "CIVE 428"}"
1101,"CIVE577",2,"Corequisite (Graduate): CIVE 428", "["CIVE 428"]", "{"corequisites": "CIVE 428"}"
1102,"CIVE584",1,"Prerequisite: CIVE 311 or Permission of Instructor.", "["CIVE 311"]", "{"prerequisites": "CIVE 311"}"
1103,"CIVE621",1,"Prerequisite: SEAD 520", "["SEAD 520"]", "{"prerequisites": "SEAD 520"}"
1104,"CIVE629",1,"Prerequisite: SEAD 520", "["SEAD 520"]", "{"prerequisites": "SEAD 520"}"
1105,"CIVE702",1,"Prerequisite: CIVE 701", "["CIVE 701"]", "{"prerequisites": "CIVE 701"}"
1106,"CLAS212",1,"Prerequisite(s)  CLAS 210 or equivalent.", "["CLAS 210"]", "{"prerequisites": "CLAS 210"}"
1107,"CLAS230D2",1,"Prerequisite: CLAS 230D1", "["CLAS 230D1"]", "{"prerequisites": "CLAS 230D1"}"
1108,"CLAS303",1,"Prerequisite(s): CLAS 203 or HIST 205 or permission of instructor.", "[]", "{}"
1109,"CLAS304",1,"Prerequisite(s): HIST 205 or HIST 231 or permission of instructor.", "[]", "{}"
1110,"CLAS310",1,"Prerequisite: CLAS 210 or CLAS 212 or permission of instructor.", "[]", "{}"
1111,"CLAS312",1,"Prerequisite: CLAS 310 or permission of the instructor.", "["CLAS 310"]", "{"prerequisites": "CLAS 310"}"
1112,"CLAS315",1,"Prerequisite: CLAS 310 or permission of the instructor", "["CLAS 310"]", "{"prerequisites": "CLAS 310"}"
1113,"CLAS320",1,"Prerequisite: CLAS 220 or permission of instructor", "["CLAS 220"]", "{"prerequisites": "CLAS 220"}"
1114,"CLAS322",1,"Prerequisite: CLAS 320 or permission of the instructor", "["CLAS 320"]", "{"prerequisites": "CLAS 320"}"
1115,"CLAS326",1,"Prerequisite(s) : CLAS 320 or permission of instructor.", "["CLAS 320"]", "{"prerequisites": "CLAS 320"}"
1116,"CLAS331",1,"Prerequisite: CLAS 230 or similar course or permission of the instructor", "["CLAS 230"]", "{"prerequisites": "CLAS 230"}"
1117,"CLAS332",1,"Prerequisite(s): CLAS 331 or similar course or permission of instructor.", "["CLAS 331"]", "{"prerequisites": "CLAS 331"}"
1118,"CLAS336",1,"Prerequisite: CLAS 220 or CLAS 335 or HIST 349 or permission of instructor", "[]", "{}"
1119,"CLAS348",1,"Prerequisite(s): HIST 205 or CLAS 240 or permission of instructor", "[]", "{}"
1120,"CLAS402",1,"Prerequisite(s): HIST 205 or HIST 231 or permission of the instructor.", "[]", "{}"
1121,"CLAS404",1,"Prerequisite: CLAS 202 or related courses or permission of instructor", "["CLAS 202"]", "{"prerequisites": "CLAS 202"}"
1122,"CLAS420",1,"Prerequisite(s): CLAS 322 or permission of instructor", "["CLAS 322"]", "{"prerequisites": "CLAS 322"}"
1123,"CLAS422",1,"Prerequisite: CLAS 322 or permission of instructor", "["CLAS 322"]", "{"prerequisites": "CLAS 322"}"
1124,"CLAS429",1,"Prerequisite(s): CLAS 312 or permission of instructor", "["CLAS 312"]", "{"prerequisites": "CLAS 312"}"
1125,"CLAS679",1,"Prerequisite: CLAS 678", "["CLAS 678"]", "{"prerequisites": "CLAS 678"}"
1126,"CLAS682",2,"Corequisite: CLAS 681", "["CLAS 681"]", "{"corequisites": "CLAS 681"}"
1127,"CLAS683",2,"Corequisite: CLAS 682", "["CLAS 682"]", "{"corequisites": "CLAS 682"}"
1128,"CLAS696",2,"Corequisite: CLAS 695", "["CLAS 695"]", "{"corequisites": "CLAS 695"}"
1129,"CLAS698",2,"Corequisite: CLAS 697", "["CLAS 697"]", "{"corequisites": "CLAS 697"}"
1130,"CMIS422",2,"Corequisite: CCCS 300", "["CCCS 300"]", "{"corequisites": "CCCS 300"}"
1131,"CMIS520",1,"Prerequisites: MGCR 211, CMIS 541 or MGCR 331", "[]", "{}"
1132,"CMPL500D2",1,"Prerequisite: CMPL 500D1", "["CMPL 500D1"]", "{"prerequisites": "CMPL 500D1"}"
1133,"CMPL521",1,"Prerequisite: CMPL 543 (Recommended)", "["CMPL 543"]", "{"prerequisites": "CMPL 543"}"
1134,"CMPL565",1,"Prerequisite: PUB2 105", "["PUB2 105"]", "{"prerequisites": "PUB2 105"}"
1135,"CMPL611",1,"Prerequisite: CMPL 610", "["CMPL 610"]", "{"prerequisites": "CMPL 610"}"
