,Unnamed: 0,index,course,req_type,requisite,object_tree,json_tree
37,1269,2189,ENVR495D2,1,Prerequisite: CPAG 612D1.,'CPAG 612D1',{}
38,650,1126,CLAS682,2,Corequisite: MUEN 281,'MUEN 281',{}
39,2381,4125,PHGY603,1,Prerequisite: Knowledge of differential equations at the BIOL 183 level or equivalent.,'BIOL 183',{}
40,916,1529,EAST700D2,1,Prerequisite: OPTH 193D1,'OPTH 193D1',{}
41,1842,3245,MECH494,1,Prerequisite: CCFC 216 ,'CCFC 216',{}
42,1516,3528,MUCT315,1,"Prerequisites: PHWR 583, CATH 344, OBGY 620 and DENT 135; or PHWR 236, CATH 102, OBGY 620 and DENT 135; or permission of instructor","['|', ['&', 'PHWR 583', 'CATH 344', 'OBGY 620', 'DENT 135'], ['&', 'PHWR 236', 'CATH 102', 'OBGY 620', 'DENT 135']]",{}
43,2744,4711,WRIT004D2,1,Prerequisite: AEPH 386D1,'AEPH 386D1',{}
44,56,134,ANTH339,1,"Prerequisite: EDEC 685, or EDEC 595, or MECH 179, or OCC1 668 or EDEM 513, or EDEM 237, or permission of instructor","['|', 'EDEC 685', 'EDEC 595', 'MECH 179', 'OCC1 668', 'EDEM 513', 'EDEM 237']",{}
45,314,567,CACC523,2,Corequisite: HGEN 263,'HGEN 263',{}
46,455,1064,CIVE302,1,"Prerequisites: FACC 548, FIGA 781 (a D grade is acceptable for prerequisite purposes)","['&', 'FACC 548', 'FIGA 781']",{}
47,337,758,CEEN411,1,Prerequisites: CCMA 444 and CCMA 379 or Entrance Placement Test or Permission of the Director,"['&', 'CCMA 444', 'CCMA 770']",{}
48,224,385,BIOL350,1,Prerequisite: EPSC 111 or permission of instructor.,'EPSC 111',{}
49,1123,1965,EDPC209,1,Prerequisite: HPSC 447 ,'HPSC 447',{}
50,1323,3112,MATH319,1,"Prerequisites: ARTH 672 or ARTH 126, ARTH 768 or equivalent, ARTH 116","['&', ['|', 'ARTH 672', 'ARTH 126'], 'ARTH 768', 'ARTH 116']",{}
51,1218,2826,INFS605D1,1,"Prerequisites: CCTR 708, CCTR 318, CCTR 312","['&', 'CCTR 708', 'CCTR 318', 'CCTR 312']",{}
52,945,1601,ECON468,1,Prerequisite(s): ARTE 701D1/D2 or permission of the instructor.,'ARTE 701D1',{}
53,481,840,CEGL393,2,Corequisite(s): ENGL 763,'ENGL 763',{}
54,885,1492,EAST352,1,Prerequisite: EDEM 369.,'EDEM 369',{}
55,921,1535,ECON230D2,1,Prerequisite: EDSP 268D1,'EDSP 268D1',{}
56,902,1513,EAST530D2,1,Prerequisite: IGFS 723D1,'IGFS 723D1',{}
57,1276,2210,EPIB637,1,"Prerequisite(s): CPL2 300, or equivalent, or permission of the instructor.",'CPL2 300',{}
58,2136,3699,MUPG671,1,Prerequisite: FIGG 387,'FIGG 387',{}
59,1514,3520,MUCO462,1,Prerequisite: SWRK 320D1/D2 or FSCI 479,"['|', ['&', 'SWRK 320D1', 'SWRK 320D2'], 'FSCI 479']",{}
60,772,1371,DENT215D2,1,Prerequisite: CCTX 579D1,'CCTX 579D1',{}
61,107,293,BIEN219,1,"Prerequisite(s): PPOL 279; SENT 362 and SENT 688; ENGL 134, ENGL 586 and ENGL 133; AEBI 732 and AEBI 240; or the equivalents of these courses","['&', 'PPOL 279', 'SENT 362', 'SENT 688', 'ENGL 134', 'ENGL 586', 'ENGL 133', 'AEBI 732', 'AEBI 240']",{}
62,2550,4442,PSYC690D2,1,Prerequisite: CENT 223D1,'CENT 223D1',{}
63,173,403,BIOL429,2,Corequisite: CMS2/ANAE 117 and MUPP/BINF 117,"['&', ['|', 'CMS2 117', 'ANAE 117'], ['|', 'MUPP 117', 'BINF 117']]",{}
64,2467,4278,POLI346,1,Prerequisite: CANS 312 or a course in American history,'CANS 312',{}
65,1396,2383,FINE541N2,1,Prerequisite: ANAE 186N1,'ANAE 186N1',{}
66,1093,2573,HISP326,1,"Prerequisite: Successful completion of any Survey of Literature (ORGB 468, ORGB 761, ORGB 610, ORGB 752) or permission of the instructor.  Note: Course taught in Spanish.","['|', 'ORGB 468', 'ORGB 761', 'ORGB 610', 'ORGB 752']",{}
67,299,550,BUSA651D2,1,Prerequisite: ELEC 374D1,'ELEC 374D1',{}
68,277,640,CCFA528,1,"Prerequisites:  SCSD 797, (SCSD 371 or SCSD 604), (EDEC 511 or EDEC 269) and (CGMG 421 or CGMG 558)","['&', 'SCSD 797', ['|', 'SCSD 371', 'SCSD 604'], ['|', 'EDEC 511', 'EDEC 269'], ['|', 'CGMG 421', 'CGMG 558']]",{}
69,57,136,ANTH344,1,Prerequisite: REDM 259 or REDM 507 or REDM 287 or permission of instructor.,"['|', 'REDM 259', 'REDM 507', 'REDM 287']",{}
70,1684,2944,ISLA555,1,Prerequisite(s): MUHL 385D1/D2 or permission of the instructor.,'MUHL 385D1',{}
71,927,1551,ECON318,1,Prerequisite: PRV3 505.,'PRV3 505',{}
72,1233,2139,ELEC403,1,Prerequisite: PHTH 202.,'PHTH 202',{}
73,632,1102,CIVE584,1,Prerequisite: GLIS 128 or Permission of Instructor.,'GLIS 128',{}
74,839,1953,EDKP661,1,Prerequisites: LING 722 AND PHIL 639 or equivalent.,"['&', 'LING 722', 'PHIL 639']",{}
75,287,671,CCFC521,1,Prerequisite(s): (MGPO 627 or MGSC 707 or MGSC 495) and PATH 691 or Departmental Approval,"['&', ['|', 'MGPO 627', 'MGSC 707', 'MGSC 495'], 'PATH 691']",{}
76,546,951,CHEE797,1,Prerequisite: SCSD 183 ,'SCSD 183',{}
77,1234,2140,ELEC404,1,Prerequisite: PAED 476.,'PAED 476',{}
78,282,521,BTEC625,1,Prerequisite: EDSP 244.,'EDSP 244',{}
79,403,715,CCTR544,1,Prerequisites: WCOM 318,'WCOM 318',{}
80,240,538,BUSA600,1,"Prerequisite(s): GLIS 459, GLIS 593, GLIS 175, ARTH 459, ARTH 593, ARTH 175, LAWG 459, LAWG 593","['&', 'GLIS 459', 'GLIS 593', 'GLIS 175', 'ARTH 459', 'ARTH 593', 'ARTH 175', 'LAWG 459', 'LAWG 593']",{}
81,96,263,ATOC515,1,"Prerequisite (Undergraduate): WCOM 720, WCOM 226, a previous course in fluid dynamics (such as RELG 238), or permission of instructor","['&', 'WCOM 720', 'WCOM 226', 'RELG 238']",{}
82,1520,2721,HIST565D2,1,Prerequisite: MUTH 552D1,'MUTH 552D1',{}
83,208,458,BIOS602,1,"Prerequisites: Permission of instructor.  MUHL 343 and CANS 309, or their equivalents.","['&', 'MUHL 343', 'AEPH 309']",{}
84,857,1464,DENT585J3,1,Prerequisite: ATOC 722J2,'ATOC 722J2',{}
85,2123,3685,MUPG542,1,Prerequisite: PSYC 310,'PSYC 310',{}
86,547,952,CHEE798,1,Prerequisite: CEEN 206,'CEEN 206',{}
87,610,1069,CIVE319,2,Corequisite: PUB3 521,'PUB3 521',{}
88,64,144,ANTH413,1,Prerequisite: SOCI 177 or SOCI 734 or SOCI 267 or SOCI 174 or SOCI 363 or permission of instructor,"['|', 'SOCI 177', 'SOCI 734', 'SOCI 267', 'SOCI 174', 'SOCI 363']",{}
89,2439,4217,PHYS352,1,Prerequisite: BIEN 117.,'BIEN 117',{}
90,612,1532,ECON221,2,Corequisites: EDSL 181 and EDSL 550 or EDSL 692D1/D2 or EDSL 311D1/D2.,"['|', ['&', 'EDSL 181', 'EDSL 550'], 'EDSL 692D1', 'EDSL 692D2', 'EDSL 311D1', 'EDSL 311D2' ]",{}
91,37,104,ANSC312,1,Prerequisite(s): ACCT 353 or ACCT 209 or CCCS 646,"['|', 'ACCT 353', 'ACCT 209', 'CCCS 646']",{}
92,1408,2396,FINE681,1,Prerequisite: CCTR 731.,'CCTR 731',{}
93,2146,3714,MUSP171,1,Prerequisite: CSCI 499,'CSCI 499',{}
94,1915,3363,MIME421,1,Prerequisites: BIEN 626 and instructor permission,'BIEN 626',{}
95,1457,2515,GEOG698N2,1,Prerequisite: EDPI 407N1,'EDPI 407N1',{}
96,78,188,ARCH355,1,Prerequisites: GSFS 226 and GSFS 287,"['&', 'GSFS 226', 'GSFS 287']",{}
97,1664,2913,ISLA360,1,Prerequisite: INSY 630 or permission of instructor.,'INSY 630',{}
98,586,1036,CHLC401J2,1,Prerequisite: MGSC 388J1,'MGSC 388J1',{}
99,1109,2590,HISP453,1,"Prerequisite: Successful completion of any Survey of Literature (EDKP 577, EDKP 179, EDKP 688, EDKP 700) or permission of the instructor. Note: Course taught in Spanish.","['|', 'EDKP 577', 'EDKP 179', 'EDKP 688', 'EDKP 700']",{}
100,797,1397,DENT318J2,1,Prerequisite: FIGN 711J1,'FIGN 711J1',{}
101,1648,2881,INSY652,1,Prerequisite(s): PHYS 633,'PHYS 633',{}
102,807,1407,DENT323J3,1,Prerequisite: BIOE 254J2,'BIOE 254J2',{}
103,1833,3219,MDPH691D2,1,Prerequisite: CGMG 339D1,'CGMG 339D1',{}
104,65,103,ANSC303,1,"Prerequisite: ONCO 653 (or equivalent, or permission)",'ONCO 653',{}
105,1802,3150,MATH466,1,Prerequisite: CGMG 388.,'CGMG 388',{}
106,1930,3397,MIME568,1,Prerequisite: INDS 526 or equivalent ,'INDS 526',{}
107,111,192,ARCH388,1,Prerequisite: CPRL 695 ,'CPRL 695',{}
108,73,160,ANTH511,1,Prerequisites: PAED 666 or PAED 669.,"['|', 'PAED 666', 'PAED 669']",{}
109,92,259,ATOC404,1,"Prerequisite(s): CENT 493 or CENT 760, CENT 123 or CENT 798, CMIS 362 or CMIS 137, and CMIS 748","['&', ['|', 'CENT 493', 'CENT 760'], ['|', 'CENT 123', 'CENT 798'], ['|', 'CMIS 362', 'CMIS 137'], 'CMIS 748']",{}
110,1449,3367,MIME426,1,Prerequisite(s): CENG 135 and (CENG 341 or AGRI 646) and (CENG 543 or AGRI 341),"['&', 'CENG 135', ['|', 'CENG 341', 'AGRI 646'], ['|', 'CENG 543', 'AGRI 341']]",{}
111,129,335,BIOC458,1,"Prerequisites: REDM 133 or CEN2 133 or CSCI325, CEN2 757, one of CINC 234 or CSCI 644; one of REDM 474 or CEN2 288; REDM 774 recommended","['&', ['|', 'REDM 133', 'CEN2 133', 'CSCI 325'], 'CEN2 757', ['|', 'ECON 234', 'CSCI 644'], ['&', 'REDM 474', 'CEN2 288']]",{}
112,225,485,BREE418,1,Prerequisite: ANTH 129 (formerly EDPH 129),'ANTH 129',{}
113,77,187,ARCH354,1,Prerequisites: FACC 154 and FACC 699,"['&', 'FACC 154', 'FACC 699']",{}
114,1386,3221,MECH220,1,"Prerequisites: AECH 747, SCSD 565. Pre-/Co-requisite: SCSD 786.","['&', 'AECH 747', 'SCSD 565', 'SCSD 786']",{}
115,110,191,ARCH383,1,Prerequisite: HSED 681 or permission of instructor ,'HSED 681',{}
116,1656,2896,ISLA232D2,1,Prerequisite: CIVE 232D1,'CIVE 232D1',{}
117,107,185,ARCH325,1,Prerequisite(s): PRV4 414,'PRV4 414',{}
118,996,1727,ECSE536,1,Prerequisite: AEBI 171 and permission of the instructor.,'AEBI 171',{}
119,1424,3284,MECH656,1,"Prerequisites: CEEN 670 or CEEN 335 or equivalent, and CEEN 371 or CEEN 796 or equivalent.","['&', ['|', 'CEEN 670', 'CEEN 335'], ['|', 'CEEN 371', 'CEEN 796']]",{}
120,2255,3904,NUR2632,1,Prerequisite: ENVR 132,'ENVR 132',{}
121,1473,3447,MIMM385,1,"Prerequisite(s): CTPT 285, CTPT 286, CTPT 700 (CTPT 193 highly recommended).","['&', 'CTPT 285', 'CTPT 286', 'CTPT 700']",{}
122,800,1870,EDFE306,1,"Prerequisites: CPL2 295, CPL2 443, CPL2 299, CPL2 589, EDEC 451, (FRSL 213 or FRSL 213D1/D2), (EDEC 756 or EDEC 756D1/D2).","['&', 'CPL2 295', 'CPL2 443', 'CPL2 299', 'CPL2 589', 'EDEC 451', ['|', 'FRSL 213', ['&', 'FRSL 213D1', 'FRSL 213D2']], ['|', 'EDEC 756', ['&', 'EDEC 756D1', 'EDEC 756D2']]]",{}
123,636,1575,ECON406,1,"Prerequisites: GSFS 532 or GSFS 330 and one of GSFS 375, GSFS 621 ","['&', ['|', 'GSFS 532', 'GSFS 330'], 'GSFS 375', 'GSFS 621']",{}
124,2142,3705,MUPG689,1,Prerequisite: CCOM 448 or equivalent or permission of the instructor,'CCOM 448',{}
125,2064,3611,MUIN451,1,Prerequisite: CMSC 643,'CMSC 643',{}
126,126,210,ARCH528,1,Prerequisite: MUTH 435 or permission of instructor ,'MUTH 435',{}
127,1767,3076,LING775,1,Prerequisite: MUSP 539,'MUSP 539',{}
128,233,420,BIOL469D2,1,Prerequisite: BIEN 169D1.,'BIEN 169D1',{}
129,1334,2299,EXSU691N2,1,Prerequisite: RETL 672N1,'RETL 672N1',{}
130,2762,4729,WRIT451,1,Prerequisite: ACCT 469,'ACCT 469',{}
131,1458,3383,MIME515,1,Prerequisites: (NEUR 252 and WOOD 217 and WOOD 641) or (CPRL 175 and CPRL 466) or permission of instructor,"['|', ['&', 'NEUR 252', 'WOOD 217', 'WOOD 641'], ['&', 'CPRL 175', 'CPRL 466']]",{}
132,1596,2810,INDS420,1,Prerequisite: PSYT 605.,'PSYT 605',{}
133,1480,2594,HISP490D2,1,Prerequisite: HSEL 355D1,'HSEL 355D1',{}
134,7,31,ACCT695,1,"Prerequisite(s): Any two of the following:  EDEA 636, EDEA 402, EDEA 705, EDEA 210.","['|', ['&', 'EDEA 636', 'EDEA 402'], ['&', 'EDEA 636', 'EDEA 705'], ['&', 'EDEA 636', 'EDEA 210'], ['&', 'EDEA 402', 'EDEA 705'], ['&', 'EDEA 402', 'EDEA 210'], ['&', 'EDEA 705', 'EDEA 210']]",{}
135,2379,4123,PHGY552,1,Prerequisite: TRNS 374 ,'TRNS 374',{}
136,2262,3922,NUR2663,1,Prerequisite: PLAI 452 or permission of the instructor.,'PLAI 452',{}
137,1112,2593,HISP458,1,"Prerequisite: Successful completion of any Survey of Literature (CCTR 725, CCTR 568, CCTR 313, CCTR 771) or permission of the instructor. Note: Course taught in Spanish.","['|', 'CCTR 725', 'CCTR 568', 'CCTR 313', 'CCTR 771']",{}
138,2719,4676,SWRK698D2,1,Prerequisite: CMS2 731D1,'CMS2 731D1',{}
139,2075,3622,MUIN631,1,Prerequisite(s): ATOC 593,'ATOC 593',{}
140,1398,3240,MECH419,1,"Prerequisites: SENT 445, PHYS 278, INDS 355, INDS 574.","['&', 'SENT 445', 'PHYS 278', 'INDS 355', 'INDS 574']",{}
141,2497,4334,POTH699D2,1,Prerequisite: OBGY 498D1,'OBGY 498D1',{}
142,896,1506,EAST495D2,1,Prerequisite: PRV4 790D1,'PRV4 790D1',{}
143,1951,3419,MIME673N2,1,Prerequisite: EDGC 240N1,'EDGC 240N1',{}
144,2560,4452,PSYC707D2,1,Prerequisite: ARTE 505D1,'ARTE 505D1',{}
145,1815,3186,MATH576,1,Prerequisite: HISP 690,'HISP 690',{}
146,854,2023,EDPE707,1,"Prerequisites: CHEE 535 - Advanced Research Seminar 1, CHEE 739 - Advanced Research Seminar 2, CHEE 717 - Advanced Research Seminar 3","['&', 'CHEE 535', 'CHEE 739', 'CHEE 717']",{}
147,2456,4244,PLNT300,1,Prerequisite: UQAC 725,'UQAC 725',{}
148,988,2407,FINE696,1,Prerequisite(s): (FACC 107 OR FACC 672 OR Instructor's approval) AND (FRSL 107 OR FRSL 494 OR Instructor's approval),"['&', ['|', 'FACC 107', 'FACC 672'], ['|', 'FRSL 107', 'FRSL 494']]",{}
149,89,255,ATOC341,2,"Corequisites: PHAR 109, CEFN 647, AFRI 406 or permission of the Program Director","['&', 'PHAR 109', 'CEFN 647', 'AFRI 406']",{}
150,1098,2578,HISP341,1,"Prerequisite: Successful completion of any Survey of Literature (MSUS 168, MSUS 401, MSUS 456, MSUS 714) or permission of the instructor.","['|', 'MSUS 168', 'MSUS 401', 'MSUS 456', 'MSUS 714']",{}
151,90,257,ATOC373,1,"Prerequisite(s): Two courses from the following list: ENTO 470, ENTO 676,ENTO 600, ENTO 588, HIST 331, HIST 545, DENT 470, DENT 655, DENT 534, DENT 341, DENT 397, EDER 479, EDER 370, EDER 397, FREN 120.","['|', ['&', 'ENTO 470', 'ENTO 676'], ['&', 'ENTO 470', 'ENTO 600'], ['&', 'ENTO 470', 'ENTO 588'], ['&', 'ENTO 470', 'HIST 331'], ['&', 'ENTO 470', 'HIST 545'], ['&', 'ENTO 470', 'DENT 470'], ['&', 'ENTO 470', 'DENT 534'], ['&', 'ENTO 470', 'DENT 341'], ['&', 'ENTO 470', 'DENT 397'], ['&', 'ENTO 470', 'EDER 479'], ['&', 'ENTO 470', 'EDER 370'], ['&', 'ENTO 470', 'EDER 397'], ['&', 'ENTO 470', 'FREN 120'], ['&', 'ENTO 676', 'ENTO 600'], ['&', 'ENTO 676', 'ENTO 588'], ['&', 'ENTO 676', 'HIST 331'], ['&', 'ENTO 676', 'HIST 545'], ['&', 'ENTO 676', 'DENT 470'], ['&', 'ENTO 676', 'DENT 534'], ['&', 'ENTO 676', 'DENT 341'], ['&', 'ENTO 676', 'DENT 397'], ['&', 'ENTO 676', 'EDER 479'], ['&', 'ENTO 676', 'EDER 370'], ['&', 'ENTO 676', 'EDER 397'], ['&', 'ENTO 676', 'FREN 120'], ['&', 'ENTO 600', 'ENTO 588'], ['&', 'ENTO 600', 'HIST 331'], ['&', 'ENTO 600', 'HIST 545'], ['&', 'ENTO 600', 'DENT 470'], ['&', 'ENTO 600', 'DENT 534'], ['&', 'ENTO 600', 'DENT 341'], ['&', 'ENTO 600', 'DENT 397'], ['&', 'ENTO 600', 'EDER 479'], ['&', 'ENTO 600', 'EDER 370'], ['&', 'ENTO 600', 'EDER 397'], ['&', 'ENTO 600', 'FREN 120'], ['&', 'ENTO 588', 'HIST 331'], ['&', 'ENTO 588', 'HIST 545'], ['&', 'ENTO 588', 'DENT 470'], ['&', 'ENTO 588', 'DENT 534'], ['&', 'ENTO 588', 'DENT 341'], ['&', 'ENTO 588', 'DENT 397'], ['&', 'ENTO 588', 'EDER 479'], ['&', 'ENTO 588', 'EDER 370'], ['&', 'ENTO 588', 'EDER 397'], ['&', 'ENTO 588', 'FREN 120'], ['&', 'HIST 331', 'HIST 545'], ['&', 'HIST 331', 'DENT 470'], ['&', 'HIST 331', 'DENT 534'], ['&', 'HIST 331', 'DENT 341'], ['&', 'HIST 331', 'DENT 397'], ['&', 'HIST 331', 'EDER 479'], ['&', 'HIST 331', 'EDER 370'], ['&', 'HIST 331', 'EDER 397'], ['&', 'HIST 331', 'FREN 120'], ['&', 'HIST 545', 'DENT 470'], ['&', 'HIST 545', 'DENT 534'], ['&', 'HIST 545', 'DENT 341'], ['&', 'HIST 545', 'DENT 397'], ['&', 'HIST 545', 'EDER 479'], ['&', 'HIST 545', 'EDER 370'], ['&', 'HIST 545', 'EDER 397'], ['&', 'HIST 545', 'FREN 120'], ['&', 'DENT 470', 'DENT 534'], ['&', 'DENT 470', 'DENT 341'], ['&', 'DENT 470', 'DENT 397'], ['&', 'DENT 470', 'EDER 479'], ['&', 'DENT 470', 'EDER 370'], ['&', 'DENT 470', 'EDER 397'], ['&', 'DENT 470', 'FREN 120'], ['&', 'DENT 534', 'DENT 341'], ['&', 'DENT 534', 'DENT 397'], ['&', 'DENT 534', 'EDER 479'], ['&', 'DENT 534', 'EDER 370'], ['&', 'DENT 534', 'EDER 397'], ['&', 'DENT 534', 'FREN 120'], ['&', 'DENT 341', 'DENT 397'], ['&', 'DENT 341', 'EDER 479'], ['&', 'DENT 341', 'EDER 370'], ['&', 'DENT 341', 'EDER 397'], ['&', 'DENT 341', 'FREN 120'], ['&', 'DENT 397', 'EDER 479'], ['&', 'DENT 397', 'EDER 370'], ['&', 'DENT 397', 'EDER 397'], ['&', 'DENT 397', 'FREN 120'], ['&', 'EDER 479', 'EDER 370'], ['&', 'EDER 479', 'EDER 397'], ['&', 'EDER 479', 'FREN 120'], ['&', 'EDER 370', 'EDER 397'], ['&', 'EDER 370', 'FREN 120'], ['&', 'EDER 397', 'FREN 120']]",{}
152,94,261,ATOC512,1,"Prerequisite (Undergraduate): ENVB 762, ENVB 197, or permission of instructor","['&', 'ENVB 762', 'ENVB 197']",{}
153,2028,3559,MUHL383,1,Prerequisites: PATH 794,'PATH 794',{}
154,2170,3743,MUSR676D2,1,Prerequisite: CEFN 566D1.,'CEFN 566D1',{}
155,1092,2572,HISP321,1,"Prerequisite: Successful completion of any Survey of Literature (ANSC 480, ANSC 374, ANSC 746, ANSC 643) or permission of the instructor.  Note: Course taught in Spanish.","['|', 'ANSC 480', 'ANSC 374', 'ANSC 746', 'ANSC 643']",{}
156,2737,4702,WILD302,1,Prerequisite: OTOL 350 or permission of instructor,'OTOL 350',{}
157,784,1384,DENT309J3,1,Prerequisite: PLAI 729J2,'PLAI 729J2',{}
158,1023,2463,GEOG384,1,Prerequisite(s): MGPO 589; MGPO 449 or EDIN 241; and MGPO 324; or permission of the instructor.,"['&', 'MGPO 589', ['|', 'MGPO 449', 'EDIN 241'], 'MGPO 324']",{}
159,249,549,BUSA651D1,1,"Prerequisite: MBA Core (LING 711, LING 136, LING 507, LING 715, and LING 765) or (LING 742, LING 498, LING 580, LING 734, LING 687, LING 238, LING 623, LING 711, LING 107, LING 316, LING 422, LING 492).","['|', ['&', 'LING 711', 'LING 136', 'LING 507', 'LING 715', 'LING 765'], ['&', 'LING 742', 'LING 498', 'LING 580', 'LING 734', 'LING 687', 'LING 238', 'LING 623', 'LING 711', 'LING 107', 'LING 316', 'LING 422', 'LING 492']]",{}
160,97,264,ATOC517,1,"Prerequisites: MSUS 589, MSUS 740, and one of MUPG 755 or MUPG 740 or MUPG 615, or permission of the instructor.","['&', 'MSUS 589', 'MSUS 740', ['|', 'MUPG 755', 'MUPG 740', 'MUPG 615']]",{}
161,1,3,ACCT354,1,Prerequisites: EDSL 178 and EDSL 170,"['&', 'EDSL 178', 'EDSL 170']",{}
162,934,1569,ECON352D2,2,Corequisite: EAST 709D2.,'EAST 709D2',{}
163,2542,4434,PSYC601D2,1,Prerequisite: PUB3 286D1,'PUB3 286D1',{}
164,925,1547,ECON310,1,Prerequisites: FACC 763 and a statistics course or permission of the instructor.,'FACC 763',{}
165,805,1875,EDFE359,1,"Prerequisites: LEEL 450, (SURG 716 or SURG 282D1, SURG 282D2 or SURG 281D1, SURG 281D2), (PRV4 282 or PRV4 281 or PRV4 281D1, PRV4 281D2).","['&', 'LEEL 450', ['|', 'SURG 716', 'SURG 282D1', 'SURG 282D2', 'SURG 281D1', 'SURG 281D2'], ['|', 'PRV4 282', 'PRV4 281', 'PRV4 281D1', 'PRV4 281D2']]",{}
166,1325,3117,MATH327,1,"Prerequisites: MHEC 796 or MHEC 484 or MHEC 220 or MHEC 199, REDM 108 or consent of instructor.","['&', ['|', 'MHEC 796', 'MHEC 484', 'MHEC 220', 'MHEC 199'], 'REDM 108']",{}
167,2498,4337,PPHS612D2,1,Prerequisite(s): GLIS 298D1.,'GLIS 298D1',{}
168,1317,2278,ESYS480D2,1,Prerequisite: PARA 726D1,'PARA 726D1',{}
169,654,1130,CMIS422,2,Corequisite: ACCT 164,'ACCT 164',{}
170,17,21,ACCT625,1,Prerequisite: MDST 470.,'MDST 470',{}
171,143,367,BIOL306,1,"Prerequisite: CMSC 431 or CMSC 734 or BUS1P Physics, and one of the following: MURG 239, CHLC 800, or PARA 530, or permission of the instructor.","['&', ['|', 'CMSC 431', 'CMSC 734'], ['|', 'MURG 239', 'CHLC 800', 'PARA 530']]",{}
172,335,604,CANS401,1,Prerequisite: FIGE 541 or permission of instructor,'FIGE 541',{}
173,21,66,AGEC450,1,"Prerequisites: ENVR 204, ENVR 759, ENVR 248 and an accounting course, or approval of instructor","['&', 'ENVR 204', 'ENVR 759', 'ENVR 248']",{}
174,414,974,CHEM287,2,"Corequisite: Students in MHEC 676 are required to take the laboratory, MHEC 122, either simultaneously with MHEC 676 or in the term following MHEC 676.",'MHEC 122',{}
175,1609,2831,INFS615,1,Prerequisite: EDPE 293.,'EDPE 293',{}
176,1526,2727,HIST572D2,1,Prerequisite: EDKP 374D1,'EDKP 374D1',{}
177,1108,2588,HISP439,1,"Prerequisite: Successful completion of any Survey of Literature (CPDV 319, CPDV 384, CPDV 267, CPDV 379) or permission of the instructor.","['|', 'CPDV 319', 'CPDV 384', 'CPDV 267', 'CPDV 379']",{}
178,1340,3139,MATH430,1,"Prerequisite(s): LSCI 735 or LSCI 130, and LSCI 268 or LSCI 582, and LSCI 784 or equivalent.","['&', ['|', 'LSCI 735', 'LSCI 130'], ['|', 'LSCI 268', 'LSCI 582'], 'LSCI 784']",{}
179,1625,2856,INFS689,1,Prerequisite: EPIB 425 and permission of Graduate Program Director.,'EPIB 425',{}
180,15,41,AEMA202,1,Prerequisites: ENVR 451 and PUB3 146 or equivalent HSSMP objectives 00UP and 00UQ or permission of instructor,"['&', 'ENVR 451', 'PUB3 146']",{}
181,2022,3547,MUHL362,1,Prerequisites: CMR2 415,'CMR2 415',{}
182,829,1429,DENT428D2,1,Prerequisite: FIGN 508D1,'FIGN 508D1',{}
183,917,1530,EAST701D2,1,Prerequisite: LIBA 204D1,'LIBA 204D1',{}
184,1151,2006,EDPE627,1,Prerequisite: BUS2 691 or equivalent,'BUS2 691',{}
185,2231,3862,NUR1423,1,Prerequisite: RELG 756,'RELG 756',{}
186,569,1000,CHEM493,2,Corequisite(s): CFIN 123,'CFIN 123',{}
187,80,195,ARCH445,1,"Prerequisites: AEPH 601, AEPH 275, AEPH 387","['&', 'AEPH 601', 'AEPH 275', 'AEPH 387']",{}
188,527,923,CHEE457,1,Prerequisite: EPSC 286.,'EPSC 286',{}
189,2402,4158,PHTH560,1,Prerequisite: EDEE 200.,'EDEE 200',{}
190,2412,4176,PHWR500D2,1,Prerequisite: MUGS 678D1.,'MUGS 678D1',{}
191,194,434,BIOL540,1,"Prerequisite(s): ORGB 709 (or OPTH 743 plus OPTH 779), and at least one 165- or 636-level course in ecology, evolution, or conservation biology.","['|', 'ORGB 709', ['&', 'OPTH 743', 'OPTH 779']]",{}
192,660,1137,CMPL616D2,1,Prerequisite: FRSL 384D1,'FRSL 384D1',{}
193,1110,2591,HISP454,1,"Prerequisite: Successful completion of any Survey of Literature (CAFT 663, CAFT 269, CAFT 332, CAFT 331) or permission of the instructor. Note: Course taught in Spanish.","['|', 'CAFT 663', 'CAFT 269', 'CAFT 332', 'CAFT 331']",{}
194,2340,4050,ORGB420,1,Prerequisite: PPHS 427,'PPHS 427',{}
195,440,1017,CHEM540,1,Prerequisite: CACC 274 (or equivalent) and EDEM 647 or CACC 590,"['&', 'CACC 274',['|', 'EDEM 647', 'CACC 590']]",{}
196,1365,3177,MATH562,1,"Prerequisites: RUSS 795 or PSYC 718 or (PSYC 145, RUSS 542, RUSS 100 and RUSS 442) or ENGL 145.","['|', 'RUSS 795', 'PSYC 718', ['&', 'PSYC 145', 'RUSS 542', 'RUSS 100', 'RUSS 442'], 'ENGL 145']",{}
197,1145,1996,EDPC795D2,1,Prerequisite: ARCH 393D1,'ARCH 393D1',{}
198,1080,1896,EDGC499,1,Prerequisite: CCLW 160,'CCLW 160',{}
199,1599,2814,INDS423D2,1,Prerequisite: EDPH 534D1,'EDPH 534D1',{}
200,323,742,CEEN267,1,"Prerequisite(s): CCS2 241, CCS2 749, EPT - Placement test (Intermediate Mid), or permission of the department.","['&', 'CCS2 241', 'CCS2 749']",{}
