index,course,req_type,requisite,object_tree,json_tree
1591,"ECON450",1,"Prerequisites: ECON 250D1/ECON 250D2 and ECON 352D1/ECON 352D2","[]","{}"
1592,"ECON452",1,"Prerequisites: ECON 250D1/ECON 250D2 and ECON 352D1/ECON 352D2","[]","{}"
1595,"ECON459",1,"Prerequisite: ECON 230 or ECON 250, and knowledge of calculus.","[]","{}"
1600,"ECON462",1,"Prerequisites: either ECON 227 or ECON 257, and either ECON 330 or ECON 352","[]","{}"
1603,"ECON473",1,"Prerequisite: ECON 230 or ECON 250; ECON 227 or ECON 257 or equivalent; Calculus 1 and 2.","[]","{}"
1604,"ECON510",1,"Prerequisites: ECON 230 or ECON 250 or permission of the instructor.","[]","{}"
1605,"ECON531",1,"Prerequisite: ECON 230 or ECON 250 or equivalent.","[]","{}"
1606,"ECON546",1,"Prerequisite: ECON 230 or ECON 250 ","[]","{}"
1607,"ECON581",1,"Prerequisite(s): ECON 230D1/D2 or ECON 250D1/D2 and ECON 330D1/D2 or ECON 352D1/D2.","[]","{}"
1613,"ECON706",1,"Prerequisites: ECON 610, ECON 620 and 6 additional credits at the 600 level ","[]","{}"
1614,"ECON722",1,"Prerequisite(s): ECON 712 and ECON 713 or permission of the instructor.","[]","{}"
1615,"ECON742",1,"Prerequisite: First term of ECON 662 and either ECON 634 or ECON 641, or consent of the instructor ","[]","{}"
1617,"ECON771",1,"Prerequisites: All comprehensive and field examinations are to be completed. ECON 770 must be taken before ECON 771.","[]","{}"
1620,"ECSE201",1,"Prerequisites: (ECSE 250 or COMP 250 or ECSE 223) and (CCOM 206 or WCOM 206).","[]","{}"
1624,"ECSE211",1,"Prerequisite(s): ECSE 200 and (ECSE 202 or COMP 202)","[]","{}"
1625,"ECSE222",1,"Prerequisite(s): COMP 202 or ECSE 202","[]","{}"
1626,"ECSE223",1,"Prerequisite(s): ECSE 250 or COMP 250","[]","{}"
1628,"ECSE251",1,"Prerequisite(s): ECSE 200 and MATH 262","[]","{}"
1629,"ECSE301",1,"Prerequisites: ECSE 201 and ECSE 321","[]","{}"
1630,"ECSE303",1,"Prerequisites: ECSE 210, MATH 247 or MATH 270 or MATH 271.","[]","{}"
1631,"ECSE303",2,"Corequisite: MATH 249 or MATH 381","[]","{}"
1632,"ECSE305",1,"Prerequisite: ECSE 303 or ECSE 306.","[]","{}"
1633,"ECSE307",1,"Prerequisite(s): ECSE 206 and ECSE 210","[]","{}"
1634,"ECSE310",1,"Prerequisite(s): ECSE 200, ECSE 205, and ECSE 222","[]","{}"
1635,"ECSE316",1,"Prerequisite(s): COMP 251, ECSE 200, and MATH 263","[]","{}"
1636,"ECSE321",1,"Prerequisites: ECSE 223 and (COMP 202 or COMP 208 or ECSE 202)","[]","{}"
1637,"ECSE324",1,"Prerequisite(s): ECSE 200, ECSE 222, and COMP 206","[]","{}"
1639,"ECSE326",1,"Prerequisite: ECSE 223 or COMP 303","[]","{}"
1642,"ECSE334",1,"Prerequisites: ECSE 291, ECSE 303 or ECSE 306, ECSE 330.","[]","{}"
1644,"ECSE343",1,"Prerequisites: ECSE 205, MATH 263 and (ECSE 250 or COMP 250)","[]","{}"
1645,"ECSE353",1,"Prerequisites: ECSE 210, MATH 262, MATH 263","[]","{}"
1647,"ECSE362",1,"Prerequisite(s):ECSE 210, and ECSE 251","[]","{}"
1650,"ECSE401",1,"Prerequisites: ECSE 301 and ECSE 326","[]","{}"
1653,"ECSE404",2,"Corequisite: ECSE 304 or ECSE 306","[]","{}"
1654,"ECSE405",1,"Prerequisites: ECSE 303 or ECSE 206 and ECSE 352 or ECSE 354","[]","{}"
1655,"ECSE408",1,"Prerequisite(s): ECSE 205 and ECSE 308","[]","{}"
1656,"ECSE412",1,"Prerequisite(s): ECSE 206 or ECSE 304 or ECSE 306.","[]","{}"
1657,"ECSE415",1,"Prerequisite(s):(ECSE 206 or ECSE 316) and ECSE 205.","[]","{}"
1658,"ECSE416",1,"Prerequisite(s): (ECSE 250 or COMP 250), ECSE 205, and (ECSE 308 or ECSE 316)","[]","{}"
1661,"ECSE422",1,"Prerequisites: ECSE 324 and (ECSE 250 or COMP 250)","[]","{}"
1663,"ECSE424",1,"Prerequisites: (ECSE 324 and ECSE 250) or (ECSE 324 and COMP 250) or (COMP 251 and COMP 273)","[]","{}"
1665,"ECSE426",1,"Prerequisites: (CCOM 206 or WCOM 206) and ECSE 323.","[]","{}"
1666,"ECSE427",1,"Prerequisite: ECSE 324 or COMP 273","[]","{}"
1668,"ECSE429",1,"Prerequisite: ECSE 321 or COMP 303","[]","{}"
1669,"ECSE430",1,"Prerequisites: (ECSE 352 or ECSE 354) and MIME 262.","[]","{}"
1670,"ECSE433",1,"Prerequisite(s): ECSE 251, ECSE 331, and MIME 262","[]","{}"
1671,"ECSE435",1,"Prerequisites: ECSE 206 or ECSE 304 and ECSE 334 or ECSE 335","[]","{}"
1672,"ECSE437",1,"Prerequisite(s): ECSE 321 or COMP 303","[]","{}"
1673,"ECSE439",1,"Prerequisites: ECSE 321 or COMP 303.","[]","{}"
1675,"ECSE446",1,"Prerequisites: (ECSE 205 and ECSE 250) or (ECSE 202, ECSE 205, and COMP 250)","[]","{}"
1676,"ECSE451",1,"Prerequisite: ECSE 352 or ECSE 354","[]","{}"
1677,"ECSE456",1,"Prerequisites: ECSE 211, ECSE 322, (ECSE 323, ECSE 330) OR (CCOM 206 or WCOM 206, COMP 302, ECSE 306, ECSE 321)","[]","{}"
1679,"ECSE458D1",1,"Prerequisites: ECSE 211 and ECSE 324 and (CCOM 206 OR WCOM 206) and (ECSE 331 or COMP 302)","[]","{}"
1681,"ECSE458N1",1,"Prerequisites: ECSE 211 and ECSE 324 and (CCOM 206 or WCOM 206) and (ECSE 331 or COMP 302)","[]","{}"
1684,"ECSE464",1,"Prerequisite: ECSE 361 or ECSE 362","[]","{}"
1685,"ECSE465",1,"Prerequisites: ECSE 331 or ECSE 330 and ECSE 361 or ECSE 362","[]","{}"
1686,"ECSE466",1,"Prerequisite(s): ECSE 361 or ECSE 362","[]","{}"
1688,"ECSE468",1,"Prerequisite: ECSE 361 or ECSE 362","[]","{}"
1691,"ECSE472",1,"Prerequisites: ECSE 206 and ECSE 331","[]","{}"
1692,"ECSE478D1",1,"Prerequisite: CCOM 206 OR WCOM 206 and at least 42 Departmental credits","[]","{}"
1694,"ECSE478N1",1,"Prerequisite: CCOM 206 OR WCOM 206 and at least 42 Departmental credits","[]","{}"
1698,"ECSE498",1,"Prerequisites: CCOM 206 or WCOM 206 and at least 42 Departmental credits.","[]","{}"
1702,"ECSE507",1,"Prerequisites: ECSE 543 or ECSE 501 or COMP 540 or permission of the instructor","[]","{}"
1704,"ECSE509",1,"Prerequisites: (ECSE 206 or ECSE 316) and ECSE 205.","[]","{}"
1705,"ECSE510",1,"Prerequisites: ECSE 500 and ECSE 509 or equivalent.","[]","{}"
1706,"ECSE511",1,"Prerequisite: ECSE 304 or ECSE 308 or ECSE 316.","[]","{}"
1708,"ECSE512",1,"Prerequisites: (ECSE 206 or ECSE 316) and ECSE 205.","[]","{}"
1709,"ECSE513",1,"Prerequisites: ECSE 500 and (ECSE 304 or ECSE 206 or ECSE 316)","[]","{}"
1710,"ECSE515",1,"Prerequisites: ECSE 571 and (ECSE 304 or ECSE 308 or ECSE 316) and (ECSE 305 or ECSE 205)","[]","{}"
1711,"ECSE516",1,"Prerequisites: ECSE 500 and ECSE 501 or equivalent","[]","{}"
1712,"ECSE517",1,"Prerequisites: (ECSE 303 or ECSE 306 or ECSE 206 or ECSE 316) and (ECSE 305 or ECSE 205) or permission of instructor","[]","{}"
1713,"ECSE518",1,"Prerequisites: ECSE 509 and (ECSE 414 or ECSE 416 or ECSE 528 or COMP 535)","[]","{}"
1714,"ECSE519",1,"Prerequisites: ECSE 354 and (ECSE 433 or ECSE 533)","[]","{}"
1717,"ECSE522",1,"Prerequisite(s): ECSE 361 or ECSE 362, MATH 263, ECSE 307","[]","{}"
1718,"ECSE523",1,"Prerequisite: ECSE 412 or ECSE 512 ","[]","{}"
1719,"ECSE524",1,"Prerequisites: (ECSE 334 or ECSE 335) and (ECSE 352 or ECSE 353 or ECSE 354)","[]","{}"
1720,"ECSE525",1,"Prerequisites: (ECSE 205 or equivalent) and (ECSE 206 or ECSE 316 or equivalent)","[]","{}"
1724,"ECSE533",1,"Prerequisites: PHYS 271 and (ECSE 330 or ECSE 331) and (ECSE 251 or ECSE 351)","[]","{}"
1726,"ECSE535",1,"Prerequisites: PHYS 271 and (ECSE 352 or ECSE 354)","[]","{}"
1728,"ECSE537",1,"Prerequisites: (ECSE 323 or ECSE 325) and (ECSE 334 or ECSE 335)","[]","{}"
1729,"ECSE538",1,"Prerequisite(s): ECSE 322 and (ECSE 304 or ECSE 306)","[]","{}"
1730,"ECSE539",1,"Prerequisite(s): COMP 303 or ECSE 321 or permission of instructor.","[]","{}"
1732,"ECSE541",2,"Corequisites: ECSE 420 or ECSE 421 or ECSE 425 or ECSE 444","[]","{}"
1733,"ECSE542",1,"Prerequisite(s): ECSE 324 or (COMP 251 and COMP 273) or equivalent.","[]","{}"
1734,"ECSE543",1,"Prerequisites: ECSE 324, ECSE 331 and ECSE 251","[]","{}"
1735,"ECSE544",1,"Prerequisites: ECSE 205 and ECSE 206","[]","{}"
1736,"ECSE549",1,"Prerequisites: (ECSE 323 or ECSE 325) and (ECSE 361 or ECSE 362)","[]","{}"
1737,"ECSE551",1,"Prerequisite(s): (ECSE 250 or COMP 250) and (ECSE 205 or MATH 323)","[]","{}"
1738,"ECSE551",2,"Corequisite: ECSE 343 or ECSE 543 or MATH 247","[]","{}"
1739,"ECSE552",1,"Prerequisite: ECSE 551 or COMP 551","[]","{}"
1741,"ECSE554",1,"Prerequisites: ECSE 205, COMP 206, ECSE 250, and (ECSE 343 or MATH 247) or equivalents.","[]","{}"
1742,"ECSE557",1,"Prerequisite: (ECSE 202 or COMP 250) and (ECSE 205 or MATH 323) or permission of the instructor","[]","{}"
1743,"ECSE557",2,"Corequisite: COMP 451 or COMP 551 or ECSE 551 or permission of the instructor","[]","{}"
1744,"ECSE562",1,"Prerequisites: ECSE 361 or ECSE 362 or ECSE 461","[]","{}"
1747,"ECSE565",1,"Prerequisite: (ECSE 334 or ECSE 335) and (ECSE 361 or ECSE 362)","[]","{}"
1748,"ECSE570",1,"Prerequisites: (ECSE 305 or ECSE 205) and (ECSE 322 or ECSE 324)","[]","{}"
1749,"ECSE571",1,"Prerequisite: ECSE 352 or ECSE 354","[]","{}"
1751,"ECSE572",1,"Prerequisite: ECSE 352 or ECSE 354","[]","{}"
1754,"ECSE593",1,"Prerequisites: ECSE 206 and ECSE 354","[]","{}"
1756,"ECSE597",1,"Prerequisites: ECSE 206, ECSE 251 and ECSE 331","[]","{}"
1757,"ECSE608",1,"Prerequisites: COMP 424, COMP 526 or ECSE 514, COMP 360, MATH 323 or ECSE 305.","[]","{}"
1758,"ECSE609",1,"Prerequisites: ECSE 425 or ECSE 525, and ECSE 487 or ECSE 431.","[]","{}"
1761,"ECSE615",1,"Prerequisites: ECSE 509 and ECSE 512","[]","{}"
1762,"ECSE620",1,"Prerequisites: ECSE 411 or ECSE 511, and ECSE 510 ","[]","{}"
1763,"ECSE621",1,"Prerequisites: ECSE 411 or ECSE 511, ECSE 510 ","[]","{}"
1764,"ECSE623",1,"Prerequisites: ECSE 510, ECSE 521","[]","{}"
1765,"ECSE626",1,"Prerequisites: (ECSE 205 or equivalent) and (ECSE 415 or COMP 558 or equivalent).","[]","{}"
1766,"ECSE634",1,"Prerequisites: ECSE 334, ECSE 303 or equivalent ","[]","{}"
1767,"ECSE635",1,"Prerequisite(s): CHEM 120 or equivalent, ECSE 331 or equivalent.","[]","{}"
1776,"EDEA206",1,"Prerequisite(s): (EDEC 248 or EDEC 249) and (EDEC 260 or EDEC 261)","[]","{}"
1778,"EDEA208",1,"Prerequisite(s): EDFE 205, EDEC 260 or EDEC 261, EDEC 248 or EDEC 249, EDPE 300.","[]","{}"
1783,"EDEA442",2,"Corequisite(s): EDFE 308, EDES 350","[]","{}"
1792,"EDEC253",1,"Prerequisites: EDEE 223, EDEE 253, EDEE 273, EDEE 283","[]","{}"
1793,"EDEC253",2,"Corequisite: EDFE 256 or EDFE 256D1 or EDFE 208","[]","{}"
1794,"EDEC253D1",1,"Prerequisite: EDEE 223, EDEE 253, EDEE 273, EDEE 283","[]","{}"
1795,"EDEC253D1",2,"Corequisite: EDFE 256 or EDFE 256D1 or EDFE 208","[]","{}"
1797,"EDEC253D2",2,"Corequisite: : EDFE 256 or EDFE 256D1 or EDFE 208","[]","{}"
1798,"EDEC254",2,"Corequisite: EDFE 254 or EDFE 254D1","[]","{}"
1799,"EDEC254D1",2,"Corequisite: EDFE 254 or EDFE 254D1","[]","{}"
1805,"EDEC341",1,"Prerequisite: EDEC 271 or EDEC 238 or EDEC 276","[]","{}"
1806,"EDEC342",1,"Prerequisite(s): EDEC 289 or equivalent, e.g. EDEC 273, EDEC 278 or permission of Director","[]","{}"
1809,"EDEC351",1,"Prerequisite: EDEC 254 or EDEC 254D1/D2","[]","{}"
1810,"EDEC351",2,"Corequisites: EDFE 351 and EDES 350","[]","{}"
1812,"EDEC404",1,"Prerequisites: EDEC 306 or EDEC 351, EDFE 351","[]","{}"
1818,"EDEE223",2,"Corequisites: EDEE 253 and EDEE 283.","[]","{}"
1819,"EDEE250",2,"Corequisites: EDEE 223 and EDEE 282.","[]","{}"
1820,"EDEE253",2,"Corequisite(s): EDEE 223 and EDEE 283","[]","{}"
1824,"EDEE282",2,"Corequisites: EDEE 223 and EDEE 250.","[]","{}"
1826,"EDEE283",2,"Corequisite(s): EDEE 223 and EDEE 253","[]","{}"
1827,"EDEE332",1,"Prerequisite: EDEE 230, EDFE 306.","[]","{}"
1830,"EDEE350",2,"Corequisites: EDEE 352, EDEE 355, EDFE 303 or EDFE 306","[]","{}"
1831,"EDEE352",2,"Corequisites: EDEE 350, EDEE 355 and EDFE 303 or EDFE 306","[]","{}"
1832,"EDEE353",1,"Prerequisite: EDEC 253 or EDEC 253D1/D2","[]","{}"
1833,"EDEE353",2,"Corequisites: EDEE 355 and EDFE 306","[]","{}"
1834,"EDEE355",2,"Corequisites: EDEE 353, EDFE 306","[]","{}"
1840,"EDES350",2,"Corequisite(s): (EDEC 351 and EDFE 351) or (EDFE 359 and EDSL 315) or (EDEA 442 and EDFE 308)","[]","{}"
1841,"EDES361",1,"Prerequisites: 18 credits of university ENGL, COMS, or LING courses at or above the 200 level or EDSL 330","[]","{}"
1854,"EDFE254",1,"Prerequisite: EDFE 200 or EDFE 209 or EDFE 246 or EDFE 205","[]","{}"
1855,"EDFE254",2,"Corequisite: EDEC 254 or EDEC 254D1","[]","{}"
1856,"EDFE254D1",1,"Prerequisite: EDFE 200 or EDFE 209 or EDFE 246 or EDFE 205","[]","{}"
1857,"EDFE254D1",2,"Corequisite: EDEC 254 or EDEC 254D1","[]","{}"
1859,"EDFE255",1,"Prerequisite: (EDSL 210 and EDFE 209) or EDFE 200 or EDFE 246 or EDFE 205","[]","{}"
1860,"EDFE255",2,"Corequisite: EDSL 255 or EDSL 255D2 or EDSL 254","[]","{}"
1861,"EDFE255D1",1,"Prerequisite: (EDSL 210 and EDFE 209) or EDFE 200 or EDFE 246 or EDFE 205","[]","{}"
1862,"EDFE255D1",2,"Corequisite: EDSL 255 or EDSL 255D2 or EDSL 254","[]","{}"
1864,"EDFE256",1,"Prerequisite: EDFE 200 or EDFE 209 or EDFE 246 or EDFE 205","[]","{}"
1866,"EDFE256D1",1,"Prerequisite: EDFE 200 or EDFE 209 or EDFE 246 or EDFE 205","[]","{}"
1867,"EDFE256D1",2,"Corequisites: EDEC 253D1/D2, EDEE 223, 250, 275, 282, 332","[]","{}"
1869,"EDFE300",1,"Prerequisites: EDFE 200, EDFE 256, EDEC 201, and EDEC 253","[]","{}"
1870,"EDFE306",1,"Prerequisites: EDEE 275, EDEE 223, EDEE 250, EDEE 282, EDEC 215, (EDFE 256 or EDFE 256D1/D2), (EDEC 253 or EDEC 253D1/D2).","[]","{}"
1871,"EDFE306",2,"Corequisites: EDEE 353, EDEE 355.","[]","{}"
1872,"EDFE308",1,"Prerequisites: EDEC 215, EDFE 208.","[]","{}"
1873,"EDFE351",1,"Prerequisites: EDEC 215, (EDFE 254 or EDFE 254D1/D2), (EDEC 254 or EDEC 254D1/D2), (EDES 334 or EDES 335 or EDES 353 or EDES 361).","[]","{}"
1874,"EDFE351",2,"Corequisites: EDEC 351, EDES 350.","[]","{}"
1875,"EDFE359",1,"Prerequisites: EDEC 215, (EDSL 254 or EDSL 255D1, EDSL 255D2 or EDSL 259D1, EDSL 259D2), (EDFE 255 or EDFE 259 or EDFE 259D1, EDFE 259D2).","[]","{}"
1878,"EDFE380",1,"Prerequisites: EDFE 373, EDEC 215.","[]","{}"
1880,"EDFE406",1,"Prerequisite: EDEE 223, EDEE 332, EDEE 275, EDEE 282, EDFE 303 or EDFE 306.","[]","{}"
1882,"EDFE407",1,"Prerequisite: EDFE 308 or EDFE 305.","[]","{}"
1886,"EDFE459",1,"Prerequisites: EDSL 315 and EDFE 359","[]","{}"
1887,"EDFE459",2,"Corequisites: EDSL 415 and EDSL 458","[]","{}"
1890,"EDFM361",1,"Prerequisites: EDSL 260, EDFE 261.","[]","{}"
1891,"EDFM361",2,"Corequisites: EDSL 391 or EDUM 391, and EDSL 394 or EDUM 394.","[]","{}"
1892,"EDFM460",1,"Prerequisites: EDSL 402 or EDUM 402, and EDFE 361 or EDFM 361","[]","{}"
1893,"EDFM460",2,"Corequisites: EDSL 498 or EDUM 498, and EDSL 499 or EDUM 499","[]","{}"
1897,"EDIN601",1,"Prerequisites: EDPS 600, EDTL 515 , EDTL 601","[]","{}"
1898,"EDIN601D1",1,"Prerequisites: EDPS 600, EDTL 515 , EDTL 601","[]","{}"
1900,"EDIN602",1,"Prerequisite(s): EDIN 601 or EDIN 601D1/D2, EDTL 604, EDEM 690","[]","{}"
1901,"EDIN602",2,"Corequisite(s): EDTL 626 OR  EDTL 628 OR  EDTL 630 OR  EDTL 612 OR EDTL 634 OR  EDTL 636","[]","{}"
1902,"EDIN602D1",1,"Prerequisite(s): EDIN 601 or EDIN 601D1/D2, EDTL 604, EDEM 690","[]","{}"
1904,"EDIN610",1,"Prerequisite(s): EDTL 601, EDTL 515","[]","{}"
1906,"EDIN620",1,"Prerequisite(s): EDIN 610 and EDTL 604 and EDTL 640","[]","{}"
1907,"EDIN620",2,"Corequisite(s): EDTL 612 or EDTL 626 or EDTL 628 or EDTL 630 or EDTL 634 or EDTL 636","[]","{}"
1908,"EDKP206",1,"Prerequisite: PHYS 101 OR  PHYS 131","[]","{}"
1911,"EDKP301",1,"Prerequisites: EDKP 250, PHGY 209, PHGY 210","[]","{}"
1912,"EDKP301",2,"Corequisite(s): EDKP 350 and EDKP 395","[]","{}"
1913,"EDKP302",1,"Prerequisite(s): EDKP 250, PHGY 209, PHGY 210","[]","{}"
1914,"EDKP302",2,"Corequisite(s): EDKP 350, EDKP 395","[]","{}"
1918,"EDKP395",1,"Prerequisites: PHGY 209 and PHGY 210.","[]","{}"
1919,"EDKP401",1,"Prerequisites: EDKP 250, PHGY 209, PHGY 210, EDKP 301","[]","{}"
1920,"EDKP401",2,"Corequisites: EDKP 350 and EDKP 395","[]","{}"
1921,"EDKP402",1,"Prerequisites: EDKP 250, EDKP 301 or EDKP 302, PHGY 209, PHGY 210","[]","{}"
1922,"EDKP402",2,"Corequisite(s): EDKP 350, EDKP 395","[]","{}"
1925,"EDKP442",1,"Prerequisites: EDKP 342, EDFE 246 and EDFE 373","[]","{}"
1926,"EDKP444",1,"Prerequisites: ANAT 315, EDKP 206","[]","{}"
1929,"EDKP447",1,"Prerequisites: EDKP 206, PHGY 201 or PHGY 209, PHGY 202 or PHGY 210, EDKP 261","[]","{}"
1932,"EDKP450",1,"Prerequisites: EDKP 250 and EDKP 350","[]","{}"
1945,"EDKP548",1,"Prerequisite(s): EDKP 443 and EDKP 448","[]","{}"
1946,"EDKP566",1,"Prerequisites: ANAT 315 and EDKP 206","[]","{}"
1953,"EDKP661",1,"Prerequisites: EDKP 605 AND EDPE 676 or equivalent.","[]","{}"
1954,"EDKP661D1",1,"Prerequisite(s): EDKP 605 and EDPE 676 or equivalent","[]","{}"
1971,"EDPC621",1,"Prerequisite(s): EDPC 619, EDPC 620.","[]","{}"
1972,"EDPC621",2,"Corequisites: EDPC 619; EDPC 620.","[]","{}"
1975,"EDPC628",2,"Corequisites: EDPC 619, EDPC 620, EDPC 621.","[]","{}"
1976,"EDPC629",2,"Corequisites: EDPC 619, EDPC 620, EDPC 621, EDPC 628.","[]","{}"
1985,"EDPC780",1,"Prerequisite(s): EDPC625, EDPC 626,  EDPC 782","[]","{}"
1986,"EDPC780D1",1,"Prerequisites: EDPC 625, EDPC 626, EDPC 782","[]","{}"
1992,"EDPC783",1,"Prerequisite: EDPC 782 or EDPC 782D1/D2","[]","{}"
1993,"EDPC786",1,"Prerequisite(s): EDPC 697, EDPC 698, EDPC 699","[]","{}"
1994,"EDPC786D1",1,"Prerequisites: EDPC 697, EDPC 698, EDPC 699","[]","{}"
2001,"EDPE623",1,"Prerequisites: EDPE 615, EDPE 616 or EDPE 620 ","[]","{}"
2002,"EDPE625",1,"Prerequisites: EDPC 609, EDPC 610, EDPC 618, EDPI 654, EDPE 611, EDPE 616.","[]","{}"
2003,"EDPE625",2,"Corequisites: EDPC 682, EDPE 620.","[]","{}"
2004,"EDPE626",1,"Prerequisites: EDPE 620, EDPE 625.","[]","{}"
2023,"EDPE707",1,"Prerequisites: EDPE 704 - Advanced Research Seminar 1, EDPE 705 - Advanced Research Seminar 2, EDPE 706 - Advanced Research Seminar 3","[]","{}"
2025,"EDPE710",2,"Corequisites: EDPE 625, EDPE 626 or equivalent. ","[]","{}"
2035,"EDPE725",1,"Prerequisites: EDPE 708 and two of EDPE 721, EDPE 722 or EDPE 723 ","[]","{}"
2036,"EDPE725D1",1,"Prerequisites: EDPE 708 and two of EDPE 721, EDPE 722 or EDPE 723)","[]","{}"
2038,"EDPE726",1,"Prerequisites: EDPE 708 and two of EDPE 721, EDPE 722 or EDPE 723 ","[]","{}"
2039,"EDPE726D1",1,"Prerequisites: EDPE 708 and two of EDPE 721, EDPE 722 or EDPE 723","[]","{}"
2044,"EDPI693",2,"Corequisites: EDPI 691, EDPI 692.","[]","{}"
2045,"EDPI694",2,"Corequisites: EDPI 691, EDPI 692, EDPI 693.","[]","{}"
2048,"EDPS610",1,"Prerequisite(s): EDTL 515 and EDTL 601","[]","{}"
2050,"EDPS620",1,"Prerequisite(s): EDIN 610, EDPS 610, EDTL 640","[]","{}"
2053,"EDSL254",1,"Prerequisites: EDSL 210, EDFE 209, EDSL 447 and EDSL 311","[]","{}"
2055,"EDSL255D1",1,"Prerequisites: EDSL 210, EDFE 209 and EDSL 330","[]","{}"
2056,"EDSL255D2",1,"Prerequisites: EDSL 255D1, EDSL 210, EDFE 209 and EDSL 330.","[]","{}"
2057,"EDSL304",1,"Prerequisite: LING 200 or LING 201.","[]","{}"
2058,"EDSL305",1,"Prerequisite: EDSL 300 or LING 200 or LING 201.","[]","{}"
2059,"EDSL311",1,"Prerequisite: EDSL 350 and EDSL 447","[]","{}"
2060,"EDSL315",1,"Prerequisites: EDSL 255 or EDSL 255D1/D2, and EDFE 255 or EDFE 255D1/D2, EDSL 305, EDSL 330, EDSL 334, EDSL 447","[]","{}"
2062,"EDSL330",1,"Prerequisites: EDSL 300, EDSL 350","[]","{}"
2064,"EDSL334",1,"Prerequisite: LING 200 or LING 201 or LING 210","[]","{}"
2066,"EDSL412",1,"Prerequisites: EDSL 447 and EDFE 359 ","[]","{}"
2068,"EDSL415",2,"Corequisite: EDFE 459 and EDSL 458","[]","{}"
2069,"EDSL444",1,"Prerequisite: EDSL 301 or FREN 231.","[]","{}"
2072,"EDSL458",1,"Prerequisite: EDSL 447, EDSL 311","[]","{}"
2073,"EDSL458",2,"Corequisites: EDSL 415 and EDFE 459","[]","{}"
2076,"EDSL515",1,"Prerequisite: EDSL 505, EDSL 500","[]","{}"
2077,"EDSL574",1,"Prerequisites: EDSL 570; EDSL 572","[]","{}"
2078,"EDSL576",1,"Prerequisites: EDSL 570; EDSL 572","[]","{}"
2079,"EDSL578",1,"Prerequisites: EDSL 570, EDSL 572","[]","{}"
2080,"EDSL580",1,"Prerequisites: EDSL 570; EDSL 572","[]","{}"
2081,"EDSL582",1,"Prerequisites: EDSL 570; EDSL 572","[]","{}"
2082,"EDSL584",1,"Prerequisites: EDSL 570; EDSL 572","[]","{}"
2102,"EDSP723D2",1,"Prerequisite(s): EDSP 722D1/D2 and EDSP 723D1","[]","{}"
2106,"EDTL601",2,"Corequisites: EDTL 625 or EDTL 627 or EDTL 629 or EDTL 633 or EDTL 635","[]","{}"
2107,"EDTL604",1,"Prerequisite: EDTL 601 and EDTL 504","[]","{}"
2112,"EDTL612",1,"Prerequisite: EDIN 601 or EDIN 610; and EDTL633","[]","{}"
2113,"EDTL612",2,"Corequisite: EDIN 602 or EDIN 620","[]","{}"
2117,"EDTL626",1,"Prerequisite: EDTL 625; EDIN 601 or EDIN 610","[]","{}"
2118,"EDTL626",2,"Corequisite: EDIN 602 or EDIN 620","[]","{}"
